post_id,author,date,reply_to_post_id,original_review,expected_grade,perceived_difficulty,workload_intensity,hours_per_week,teaching_quality,relevance_usefulness,interest_enjoyment,overall_recommendation,grading_fairness,schedule_timing,attendance_policy,recorded_lectures,flexibility,delivery_mode
5695354593,Rain and Coffee,"Tuesday, January 18, 2022 12:13 AM",,"CS2040 Data Structures and Algorithms
Taken in AY20/21 (Special Term)
For more reviews and updates, visit https://blackforestcheesecakeandcoffee.wordpress.com/
Lecturer
Dr. Chong Ket Fah
Grade Distribution
Tutorial Attendance/Participation: 3%
Lab Attendance: 2%
2 Online Quizzes: 8%
Assignments
10 One Day Assignments: 15%
4 Take Home Assignments: 12%
Midterms: 20%
Final Assessment: 40%
Contents
Introduction to Java
Abstract Data Types (ADTs)
Analysis of Algorithms
Sorting
List ADTs
Array List
Linked List
Stack
Queue
Map ADT
Hash Table
Priority Queue ADT
Binary Heap
Set ADT
Hash Table
Union-Find Disjoint Sets (UFDS)
Ordered Map ADT
Binary Search Tree
AVL Tree
Graphs
Graph Traversal
Minimum Spanning Tree (MST)
Single Source Shortest Path (SSSP)
All Pair Shortest Path (APSP)
Lecture (Two 2 hr Lectures / Week)
Lectures are held over zoom in the morning, followed by tutorial sessions in the evening. Typically, the content that was covered in class was put into use in either the same day tutorial, or the next one. As usual for special term modules, the content was delivered at a breakneck pace.
Kattis
Our assessments are held on the website Kattis. The tasks typically involve the designing of algorithms to complete the tasks within the given time and memory constraints. If you remember Coursemology, you will find this hatefully nostalgic. Testing against unknown test cases, watching the website throwing hands at your tearfully-compiled code. It brings back the same old rejection messages (“Wrong answer!”, “compile error”), with brand new twists (“Memory space exceeded!”, “Run time exceeded!”). Truly a fertile ground for pain.
The one day assessments are usually doable, with plenty of leeway to design less-than-efficient algorithms. However, the take-home assignments are absolutely horrendous. A day or two are usually spent on crunching through various approaches to the problem until you hit the right one. Fortunately, you have a week to slowly tear your brain open over them.
Quizzes
Was conducted using Visualgo. Was fairly easy. Visualgo allows you to practice questions on their various topics with differing degrees of difficulty. Just practice the questions on hard mode, and you’ll find that many of the quiz questions are in similar vein to the practice ones. The quiz is also open-book. You’re given two shots at it, so no stress.
Midterm/Final Assessment
Disgusting. I could barely do the first couple of questions. The assessments also involves not just basic code-tracing, but also designing of algorithms. The last few questions were of this nature, and I just left them black. At least they were open-book.
Ended up with 68/100 for finals and 52/100 for midterms.
Expected Grade:
Final Grade:
Thoughts
Before I started the module, I thought learning Java was going to be the hardest part of the module.
NOPE
If you have some familiarity in any programming language, you’ll find that the basic routines are fairly similar, and you just need to google the syntaxes and error messages that crop up. The challenge comes when designing the best procedure for a given task. I honestly found the challenge intriguing, since it tests your creativity to some extent.
This enthusiasm died after getting endless rejection messages from Kattis. You’ll face overwhelming despair as the website tells you that your algorithm runs far too slowly, or can’t fit within its tiny memory space. The worst project was the AVL tree. It’s supposedly a super-duper-mega-efficient data structure that really helps in something-or-the-other, but since we had to code it up from scratch, I strongly disagree. Accounting for all the edge cases was absolutely disgusting, and it currently holds the record for the longest piece of code I have written (and it still failed the memory constraint…)
Nonetheless, the module contents itself was pretty interesting, and we do learn about various tricks that are employed to make stuff run faster and smaller. The many graded components of the module makes it quite a time sink, and a general pain-in-the-ass. Would recommend to take if you’re interested in programming. Would not recommend to take for fun.",,hard,,,mixed,,enjoyed,mixed,,morning,participation_based,,,online
5653007711,disqus_nJFMKjAtd8,"Tuesday, December 21, 2021 12:04 PM",,"AY 21/22 sem 1
Lecturer: Prof Tan Sun Teck
Assessment:
3% Tutorial attendence
3% Tutorial Participation
3% Mock Practical exam
12% weekly Labs
12% Visu Algo (best 6 of 9)
12% Practical exam
15% Midterm exam
40% Finals
Overview:
A buildup on cs1010 with a focus on using datastructures and algorithms to solve given tasks as efficiently as possible. In cs1010 variants, most likely you are only concerned with writing programs that solve the given task without much attention to the time/space complexity. However, in this module you would be expected to come up with solutions that run much better than brute force solutions.
Difficulty:
Personally, I found this module to be much more challenging than CS2030 (however I have heard of people who think otherwise and hence your mileage may vary depending on your strengths) and it could be beneficial to have taken 2030 before this module. The weekly labs are difficult and take much time to solve. My personal suggestion would be to come up with the algorithm that would solve the task in the required time before beginning to write code. Having friends to discuss the solutions with really helps too. Visualgo can take up to 2 or 3 hours to practice in order to obtain the required proficiency to get full marks. (my advice would be to get full marks for 6 quizzes as fast as possible and then slack off for the rest since the quizzes are mostly based in rote learning and do not help much in understanding the module content). As for midterms and finals, get in as much practice from PYPs as possible.
Prof Tan Sun Teck employs a flipped classroom approach (recorded lecture plus live q and a) and hence total lecture time is doubled. Including labs and tutorials, the weekly time spent on lessons alone was close to 10 hours. This time spent would be much higher when you include weekly assignments time spent in understanding content. Do keep this in mind and avoid taking this module in a semester where other modules are very time consuming as well.
Advice:
Overall, my advice would be to keep pace with the content from day 1 otherwise it would snowball quite fast especially the part on graphs. Do get started on labs early and do not let submissions pile up. Make sure you fully understand the tutorial questions and how they are solved since those are the kind of qns you get in exams. If you are not sure about content, do use the forum as the TAs are quite active there.",,hard,heavy,,positive,useful,,,,morning,participation_based,True,,in_person
5202262846,おたく,"Saturday, December 26, 2020 10:09 PM",,"AY20/21 Sem 1
Lecturer: Tan Sun Teck
- Labs 12%
- Midterm 15%
- Tutorial 6%
- Visualgo quiz 12% (take 6 best out of 9)
- Mock PE 3%
- PE 12%
- Final 40%
There are quite a lot CAs and you are supposed to get full marks for Labs, Turorials, and Visualgo quizes, so the workload is heavy.
Each week they release 3 lab questions and only 1 is graded, but I feel like even doing 3 given questions are far less than enough as exams will definitely have different questions requiring various skills. Tutorial questions are more interesting thatn labs and they are more like the natural extensions of covered content.
Every weeks' visualgo quiz takes much time as you are required to do 15 questions in 10 minutes, so high proficiency is needed (you are expected to practice by yourself on the website every week). The goal of this quiz is just to make sure you remember and can trace the process and perform the process of codes covered in lectures, but it takes me at least 40 - 60 minutes every week to practice. As they have tested coding tracing and these mechanical staff by these quizes, the exams did not involve any of these and focus more on applications. (that is, solving new problems in the exams, scary huh?)
This semester's lecture is a climaty for me. It's in the form of flipped classroom that you are supposed to watch recorded lectures and understand lecture slides by yourself, and Prof Tan will have live ""Q&A session"" on the original lecture time slot and the sessions are recorded. The ""Q&A session"" will do Q&A for the first 5 - 15 minutes, and the rest of time will be used to cover extra content or solving past year questions. Although Prof Tan call it voluntary, but would anyone who want to score well not going to listen to extra contents nor watch its recrding? So the lecture time is about doubled. I was so frustrated as I was taking 28 MCs and could not afford so much time. Some students may like this style of teaching, but anyway, I am so depressed on it. (And I don't find any fun about the jokes Prof Tan shared during live lectures).
They have also enforced a coding style and that is assessed 30% of PE. However, they just hope your lab TA will tell you the right way to format coding style and never give any samples. Unluckily, my tutor did not duly tell us how to code as the prof wishes (or he is confused as well), I lose about 1/3 of marks on coding style in the PE (Mock PE is assessed by lab TA, so this issue is not reflected in the mock PE).
Expected Grade: A before I take it, C from midterm onward.
Actual Grade: A-",A,,heavy,,negative,,enjoyed,,,,,True,flexible,in_person
6555146732,catnip S,"Sunday, September 22, 2024 11:22 PM",,"You may refer to my more detailed reviews including lec/tut/lab settings, grading schemes for lab assignments, online quizzes and exams settings here:
https://nusmodsreview-yyz.blogspot.com/2024/08/2023-y2s1.html

AY23/24 Semester 1
Lecturer: Dr Chong Ket Fah
Timetable Workload (lecture + tutorial + lab): 3 + 1 + 2
There are two lectures per week, one is 2 hrs long and the other one is 1 hr long. Lectures are online through Zoom, Tutorials and Labs are onsite.
Attendance: Lectures do not have participation. While tutorials and labs have attendance.
Lecture Recordings: Videos are uploaded after the live lectures if I remember correctly.
Grading Scheme / Assessment:
Tut attendance/participation: 3%
Lab attendance: 2%
In-lab assignments: 15%
Take home assignments: 12%
Online quiz: 8%
Midterm: 20%
Final: 40%",,,,,mixed,,,,,,participation_based,True,,online
6472579586,DarkAxel,"Monday, June 3, 2024 9:58 AM",,"Taken In AY23/24 Semester 2
Lecturer: Prof Chong Ket Fah
Tutorial TA: David Eom
Lab TAs: Huang Chao Ming, Hoang Trong Tan
Assessment Of Module:
Tutorial Attendance (5%) - Assume 5/5
10 One-day Assignments (15%) - 15/15
8 Take-Home Assignments (12%) - 12/12
2 Visualgo Quizzes (8%) - Around 7/8 Lost a bit of marks here and there due to careless (lower quartile)
Midterms (20%) - 17/75 Lower lower quartile (26.2 median) - I got 0 marks for mcq is a big achievement i must say .-.
Final Exam (40%) - 36/100 Lower lower quartile (49 median)
Good Prof and TAs, especially my tutorial TA. But the ability to score is definitely harder than CS2030. Really enjoyed this module and better understanding as compared to CS2030. If u like visualizing problems, this is a good module. More content than CS2030.
Expected Grade: B (by some miracle)
Actual Grade: B- (not too bad considering how bad I did)",B,hard,,,negative,,enjoyed,,,,,,,
6467964480,Damaen Tan,"Tuesday, May 28, 2024 1:07 AM",,"Taken In AY23/24 Semester 2
Lecturer: Prof Chong Ket Fah
Tutor: Ivan Chew
Lab TAs: Tan Si Rui, Issaiah Koh
Assessment Of Module:
Tutorial Attendance (5%)
10 One-day Assignments (15%)
8 Take-Home Assignments (12%)
2 Visualgo Quizzes (8%)
Midterms (20%)
Final Exam (40%)
Content Of Module:
1. Introduction To Java - Java Syntax and Basic Code, Data Types. (Those with CS2030 knowledge can skip this part)
2. Abstract Data Types - Java Interface, Classes in Java
3. Analysis Of Algorithms - Big O Notation, Order of Growth, Analysis of Different Cases.
4. Sorting - Insertion Sort, Bubble Sort, Merge Sort, Selection Sort, Quick Sort, Radix Sort, Bubble Sort with Flag, Time Complexities of these sorting algorithms, stability of sorts, in-place sort.
5. Array Lists and Linked Lists (Including Doubly Linked List, Tailed Linked List, Circular Linked List etc.)
6. Stacks and Queues - FIFO and LIFO algorithms, Palindromes
7. Hash Tables - Hash Functions, Collision Resolution, Separate, Linear and Quadratic Probing, Double Hashing.
8. Binary Heaps - Functions in Binary Heap (Extract Max, Search etc.)
9. UFDS
10. Binary Search Tree (BST) - Ranks, Insertion of Nodes into BST, Deletion of nodes, Successor and Predecessor
11. BST and AVL Tree - BST height and size, balancing BST, Balance Factors, Tree Rotations, Rebalancing
12. Graphs Foundations - Data Structures (Adjacency Matrix, Adjacency List, Edge List)
13. Graph Traversal - BFS and DFS, topological sort (Kahn's Algorithm), Reachability Test, Identifying/Counting Component(s), DAGs, Topological Sort – DFS based algorithm.
14. Minimum Spanning Tree (MST) - Cycle Property, Cut Property, Prim’s Algorithm, Prim’s variant for Dense Graphs, Kruskal’s Algorithm, Sorting Edges in Edge List.
15. Single-Source Shortest Paths (SSSP) - Negative Weight Edges and Cycles, “Relaxation” Operation, BFS for SSSP, BFS on Unweighted Graph, Bellman's Ford Algorithm, Dijkstra's Algorithm, Modified Dijkstra's Algorithm, Lazy Deletion.
16. (NOT TESTED) All-Pairs Shortest Paths (APSP) - Floyd Warshall’s Dynamic Programming algorithm, APSP Solutions with SSSP Algorithms.
Ratings of Module:
Difficulty: 15/10
Enjoyability: 5/10
Workload: 20/10
The explanations for these ratings above are attributed to the fact that I had a weak foundation in CS1010S, which is a pre-requisite to CS2040. Similar to CS1010S, CS2040 has an extremely high workload and is as difficult as CS1010S. Instead of Python Programming Language, this module uses Java, which I have no experience in before taking this module. Compared to Python, Java has a much more user-unfriendly syntax that is much more difficult to comprehend in my opinion. (This differs from individual to individual, some find Java way easier, idk why).
I was like 70% lost after watching the first lecture on introduction to Java despite re-watching the video many times. (public static void main....)
Next comes the Algorithms. The silver lining is that most of the algorithms are relatively simple to understand and comprehend. For instance, the BFS and DFS algorithms for graphs. However, when it comes to the implementation of Java code to perform operations, I cringed! To be honest, I still don't understand any Java Code implemented at all till now. Luckily, the midterm and finals are NOT testing on Java Code, but your understanding of the concepts of the algorithms.
Tutorials are conducted on a weekly basis and similar to many other modules, there will be a tutorial worksheet for you to try before the lessons. There are a lot of discussions and activities for my tutorial group as Ivan will ask us many questions related to the algorithm for us to ponder. Many times, we get stuck and cannot get the right answer due to the trickiness of his questions.
Labs are what I dread the most. Not because of my TAs nor the class but the one day assignments that we are going to get every lab lesson. My lab is at 8am in the morning and these assignments will be due 8am the next day. My TAs will go through a bit on the questions and let us try afterwards. We are supposed to write down pseudocodes for submission as evidence for lab attendance. However, the assignments need to be competed in full, workable Java code in Kattis. For most assignments, I need more than 20 tries to solve the ODA as I always get error.
The Take Home Assignments is of extreme difficulty and I cannot solve certain questions. These questions actually need knowledge not taught in lectures to solve them correctly. Kattis not only checks the accuracy of your code but also its efficiency. Even though your code might work, you still cannot pass due to time limit exceeded. I really hate this issue, getting the correct answer is already so hard, why make things even harder for us?
Well, the only component that is easy to score is the Visualgo quizzes. They do not test on Java Code, they only test on algorithm concepts. If you practice enough questions on Visualgo, you will get full marks for this component.The test questions are basically a repeat of the practice mode questions. The only negative thing about Visualgo is that it does not explain why I get wrong for a certain question and instead, it just states that my answer is wrong.
Both the midterms and finals were disasters for me. They comprise MCQ questions, application questions and analysis questions. The phrasing of the questions are just so odd and weird, especially for the midterms. Both the exams are open book, but the lecture notes are of no use. The questions require critical thinking skills in an application setting.
If you misinterpret an application question, 10 marks gone! If your answer is correct but not with the best time complexity, you will get partial marks (like 2/10 tbh). The way of marking is brutal. Each MCQ is worth 4 to 6 marks and no partial marks are given for MRQs. For analysis questions, there is a True/False option and in addition, an explanation quetion of why you think the statement is true or false. If you get the true/ false part wrong, that's it. They will NOT read your explanation.
Overall, CS2040 was a traumatic experience for me. Too difficult assignments, coupled with too little time for the ODA and extreme difficulty for the midterms and finals. This contributed to more than 40% of the total time spent for the semester, despite taking 8 modules. All the best to those taking CS2040, it won't be easy at all.
Tutorial Participation: Full
Visualgo Quiz: Full (Saving grace, this will prevent me from getting a C or below)
THA: Full (After a long long time)
ODA: Full (After a long long time)
Midterms: 28/75
Finals: 46/100
Overall Percentage: 66.7%
Expected Grade: B
Final Grade: B+",B,hard,,,mixed,,enjoyed,,,morning,participation_based,,,
6453061451,bellcurvefeeder,"Tuesday, May 7, 2024 10:18 PM",,"AY23/24 Sem 2
Prof: Chong Ket Fah
ODA and THA:
I found the THA extremely tough. Really dreaded whenever 2 weeks passed and the new THA opens up. Advice to take this module with friends, so that can at least ""help"" one another in some way or another. ODA were generally easier, with one of two being quite tedious. Do make sure that your pseudocode is okay by checking with you lab TA's before embarking on your code, makes it much easier, at least for me.
VisuAlgo Quizzes:
Do study and just keep practicing on VisuAlgo. And always check your answers, do not be over confident since you should really ensure you get full marks on these 2 quizzes.
Midterms:
Midterms involve MCQs/MRQs, analysis questions and application questions. I found the midterms very tough. During midterms, I feel that since fewer topics are covered, they test a lot more ""in depth"" questions and really required much thinking. Structure was also different from PYP's, which caught me off-guard.
Finals:
Finals was similar format to midterms, with 1 more analysis and 1 more application question. I found it to be much easier than midterms, as I feel the questions weren't as confusing and I could actually decipher what the question requires me to solve. Most of the questions involved second half of the semester content, majority on graph theory (which is fun!).
Overall remarks:
Prof Chong lectures are good and provides examples to the algorithms covered so that we can visualise it better. However, knowing lecture content is not enough, do make sure you practice a lot of PYP so that you can be familiar with using the content to answer questions in many different ways. Piazza is also useful, as everyone can provide inputs to any question you have, or engage in any discussions etc, which helps with the learning. While I still dread CS mods, I found this module quite fun especially at the graph theory part, because of how applicable it is in the real world.
ODA + THA + Quiz + Attendance: Full marks
Midterms: Above UQ
Finals: unknown for now
Expected Grade: A/A+
Actual Grade: tbc",A,hard,,,positive,useful,not_enjoyed,recommended,,,,,,
6472820997,bellcurvefeeder,"Monday, June 3, 2024 9:22 PM",6453061451,"Finals: Above UQ, near high
Actual Grade: A+",A,,,,,,,,,,,,,
6357981265,SquattingSmiski,"Thursday, January 4, 2024 12:08 AM",,"AY23/24 SEM 1
Prof: Chong Ket Fah
would recommend picking up a bit of java before taking this mod! i had no experience with anything other than python from cs1010s before this so it was a bit of a struggle
ODA & THA:
genuinely passed away idk how i managed to complete them pls take the mod with friends for emotional support
Visualgo Quizzes:
mug these as practice bc everyone gets like full marks for the quiz
Midterm & Finals:
kinda bombed midterms because i was very lost but managed to do okay for finals in the end (esp bc it was largely on graphs and i found that more interesting than the first half of the sem)
Overall: felt more manageable than cs1010s in terms of workload! and was able to score around average in the end haha",,moderate,moderate,,positive,,enjoyed,recommended,,,,,,
6352958795,កម្ពុជា,"Wednesday, December 27, 2023 1:12 PM",,"Taken 23/24 Sem 1
Prof: Chong Ket Fah
Workload: 9/10
Difficulty: 100/10
Grade: B+
The mod teaches data structures and algorithms in Java. The midterm and final only test on pseudocode and Java is used only in Labs and Assignment. Lectures are entirely online through zoom and they are also recorded. Thought I understand the lectures quite well but don't know why it doesn't translate to actually knowing how to solve questions. I guess I should have practiced more.
A note to self: don't overload with CS mods or you might die. ☠️",,hard,,,negative,,,,,,,True,,online
6352937327,DeezNuas,"Wednesday, December 27, 2023 12:01 PM",,"AY23/24 SEM 1
Lecturer; Prof Chong Ket Fah
Module;
Finals: 40%
Midterm: 20%
One Day Assignment: 15%
THA: 12%
Visualgo Quiz: 8%
Tutorial and Lab Attendance: 5%
Thoughts;
Bombed my finals but overall, i thought this module was easier than I was expecting, spent significantly less time on it than CS1010s
I did enjoy genuinely doing the THA.
There are people who have mentioned what was taught in CS2040 below.
Workload; 7/10
Difficulty; probably 7-8/10?
Usefulness; 10/10
Enjoyment; 11/10
Results;
Finals; 48/95 -- Bombed it lmfao
Midterm; 55/100
ODA; 15%
THA; 12%
Quiz; 8%
Tutorial; 5%
Total; 71%
Expected grade; B+
Actual Grade; B+",,hard,,,positive,useful,enjoyed,,,,,,,
6352878286,RandomDSAguy,"Wednesday, December 27, 2023 9:33 AM",,"Taken in AY23/24 Semester 1
Under Prof Chong Ket Fah
Assessments:
Take Home Assignments (THAs): 12%
One Day Assignments (ODAs): 15%
Visualgo Quizzes: 8%
Lab + Tutorial Attendance: 5%
Midterm: 20%
Finals: 40%
Overall:
Quite an interesting course that covers various algorithms and data structures. It’s very mind blowing to see that some algorithms just work. I would recommend everyone to take this mod with their friends especially when it is under Prof Chong Ket Fah.
ODA:
As the name suggests, it’s a one day (coding) assignment on Kattis (something like coursemology). For this semester, it started in Friday morning and ended on Saturday morning. There’s a lab on friday for everyone so the lab TAs can help us with the ODA. Out of the 13 weeks of school, there are 10 weeks when you have to do this. However you don’t have to worry because if you actually follow lecture and seek help from your TA, it should be quite doable. This is also where your group of friend might come in because I received so much support from them. It shouldn’t be hard but expect your friday afternoon/evening to be gone because of this. I know people who can solve it during Lab itself also.
THA:
Ok so there were 4 waves of THAs, each spanned 2 weeks. For each wave, there are 2 THAs. THAs are basically ODAs but 10 times harder (as it should because 2 weeks). It’s harder because unlike ODAs, THAs care about time complexity and one cannot just anyhow code a “brute force” way to just get the answer. Also, the THAs will sometimes require you to build data structures out of scratch which can be annoying because it means that you cannot follow the notes 100%. I struggled a lot with THAs, out of 8 THAs, I could only do like 4 myself. The rest I got help from somewhere else. This is again where friends come into place. Also, github 👀
Lab:
2 hours session a week. The TA will be there to help you with ODAs and THAs.
Tutorial:
Questions for tutorials are more theoretical and no actual coding needed besides maybe some pseudo code. Tutorials are meant to help with midterm and finals so they are very important.
Visualgo Quizzes:
Just spam Visualgo questions and you will be fine. Visualgo is a website created by some prof in SOC and it’s quite a useful tool. For both of the visualgo quizzes, I spent like 2 days before to mug and still did quite well (just like most people).
Midterm:
I believe the format changes like every year but my sem. At least 60 marks out of 100 were MCQ. Now that seems easy at first, it is actually a curse because it’s super easy to lose marks because each question worth like 4-6 marks and no partial marks. Then there were also 2 long ass questions at the end which were like 30 marks in total. You are expected to write how would you solve those problem. They are like ODA + THA but you don’t have to code, just say what’s your idea. A lot of people tried to write some pseudo code but I would discourage one from doing so because it’s easy to make careless mistakes that way.
Finals:
Easier than midterm actually. The format is very similar but the questions have some fixed way to solve it because we actually learn a lot of algorithm by the time finals happens. Also, I found myself having more time for this finals as compared to midterm.
My grades:
THAs, ODAs, Visualgo Quizzes, Attendance: Full marks
Midterm: 60/100 (~81 percentiles)
Finals: 66/95 (~83 percentiles)
Expected Grade: A- at least PLS
Final Grade: A LESGO",A,moderate,,,positive,useful,enjoyed,recommended,,morning,,,,
6325675245,kfcemployee,"Saturday, November 18, 2023 3:16 AM",,"AY 23/24 S1
Prof: Chong Ket Fah
Lab Tutors: Jeremy Lim and Nicholas Tng
Structure:
10 One Day Assignments - submit within 24 hours on the day of lab
4 Take Home Assignments - 2 questions every 2 weeks
2 Visualgo Quiz
Midterms
Finals
Workload: 10/10
This mod takes up more time compared all 4 of my other mods. If you are relatively new to coding and your only prior experience was CS1010 like me then prepare to suffer. Java is an awful language. Not only do you have to learn how to use Java, you also need to be studying the content of the mod. It feels like an insane amount of work is needed to do well for this mod. I spent roughly 3-4 hours on the One Day Assignments EVEN with help from my TA. And Take Home Assignments roughly 4-5 days per problem, just thinking of how to tackle it. I swear my peanut brain is not meant for coding man.
Review: Content is interesting, but I don't see why BZA students need to take this mod... The lectures are tolerable. Prof Chong Ket Fah explains concepts well but I think I just have very little interest in this materials. Tutorials don't have graded assignments but the TA will go through as many questions as he can in 1 hours worth of time. Labs are used mainly to go through the One Day Assignments and Take Home Assignments. Both assignments are done on Kattis. My TAs were really good, they would go through the content covered in lecture and tutorial as code and also explain concepts to us. They also go through theory before exams which was really nice. I feel like I would have done much worse if I didn't luck out with them... not sure how I would have solved most of my assignments without consulting my TAs. Shoutout to Jeremy who I always ask for help with O(n) time complexity qns...
Advice: Google Visualgo cheat sheets... Kattis solutions can also be found online, but they check for plagiarism so be smart about it...
Expected Grade: B/B+
Final Grade: TBA",B,,,,positive,,enjoyed,recommended,,,,,,online
6056301178,anonymous_student_123,"Saturday, December 3, 2022 11:50 PM",,"AY22/23 Sem 1
Lecturer: Prof. Tan Sun Teck & Prof. Roger Zimmermann
Tutorial: Sean
Labs: Huang Yuqi
𝐀𝐬𝐬𝐞𝐬𝐬𝐦𝐞𝐧𝐭:
12% Labs (1% each)
15% Midterms
6% Tutorial Attendance/Participation
12% VisuAlgo Quiz
3% Mock PE
12% Actual PE
40% Finals
𝐌𝐨𝐝𝐮𝐥𝐞 𝐖𝐨𝐫𝐤𝐥𝐨𝐚𝐝:
High - Weekly Labs, together with tutorials and lecture videos made this one of the most time-consuming modules.
𝐌𝐨𝐝𝐮𝐥𝐞 𝐐𝐮𝐚𝐥𝐢𝐭𝐲:
Good - Piazza forum was very responsive and helpful. TAs and profs were constantly on the forum and giving us feedback.
𝐌𝐨𝐝𝐮𝐥𝐞 𝐂𝐨𝐧𝐭𝐞𝐧𝐭:
Linked Lists, Arrays, Recursion, Sorting, Hashing, BST/AVL Tree, Heap, Graphs
𝐑𝐞𝐯𝐢𝐞𝐰:
This was a interesting and useful module, highly applicable in coding interviews.
The content was quite manageable up till Midterms, because most of the concepts were familiar or touched upon in other coding modules. After which, we explored more data structures such as BST and AVL Trees which took more work to comprehend. There were some parts that I disliked about this module. For instance, the midterms were basically all MCQ. This penalised students who studied more and unfortunately got the wrong answer, as compared to a student that just randomly guessed and got lucky. It didn't reward any partial understanding of the concept, but rather a binary view of Correct and Wrong.
With that being said, I encountered some of the best TAs in this module. Sean, my tutorial TA, was clear in his explanations. And as other reviews have shown, Yuqi was by far the best TA I met in my uni life thus far. He always gave additional practices, prepared his own slides, and answered our own questions on Telegram. He even gave the entire class engraved pens as a farewell gift (easily $20? each).
These TAs boosted my experience of this module and I rated them highly for Module Feedback.
𝐓𝐢𝐩𝐬 𝐟𝐨𝐫 𝐟𝐮𝐭𝐮𝐫𝐞 𝐛𝐚𝐭𝐜𝐡𝐞𝐬:
VisuAlgo Quizzes are very doable and you just need to grind on hard mode for 1/2 hours, tops. I got nearly full marks for all these quizzes. Coming from CS2030, I didn't struggle with Java syntax but it definitely would for someone without Java experience. Pick up Java beforehand as there will be little time to get accustomed to it. Labs are due every Sunday Night and we have one whole week to work on it. However, I only started on Fridays after the labs but it worked out well for me. Judge for yourselves how you wish to tackle labs.
Please take the time to truly understand the concepts here because this is one of the most relevant mods you may take. Just reach out to anyone if you need help.
𝐄𝐱𝐩𝐞𝐜𝐭𝐞𝐝 𝐠𝐫𝐚𝐝𝐞 : A-/A",,moderate,moderate,,positive,useful,enjoyed,,,morning,participation_based,,,
6051018796,Siong Hwee,"Sunday, November 27, 2022 1:56 PM",,"AY22/23 Sem 1
Lecturer: Prof Tan Sun Teck + Prof Roger Zimmerman
Tutorial: Naamam Tan
Lab: Mahi + Huang yuqi (I went to a different lab from my allocated one as yuqi is GOATED)
Assessment:
3% Tutorial Attendance
3% Tutorial Participation
12% Labs
12% VisuAlgo Quiz (2 x 5% + 1 x 2%)
15% Midterm
3 % Mock PE
12% PE
40% Final Exam
Module Difficulty
This module goes over the fundamentals behind classical algorithms. There is not much math involved, this module mainly covers simulation of the data structures taught. If you gain an intuitive understanding of the data structures over the Sem and this module would seem much easier.
Workload:
~4 hours lecture videos a week
2x 1.5 hours QnA sessions ( I did not attend a single one)
Labs are worth 1% a week, however, I would advise not to start on them if you do not understand the lecture concepts. The labs test an modification of the past weeks' lecture content. I believe that Ivan (head TA) killed the harder problems considering that this AY cohort was struggling and thus, the labs code were very short, <60 lines of code.
They do not release PYP answers as they expect you to discuss the answers in piazza. You can discuss your answers with Ivan and this might deepen your understanding.
Examinations:
Midterm + final was mcq and probably would be so going forward as the cohort of DSA + BZA is growing larger.
Midterm had an interesting problem called tom and jerry which you can find a reddit post on it :).
Visualgo only requires rote practice.
The PE tested on concepts in past labs and tutorials. You have to use VIM so you should learn how to compile your code on ssh and test it using provided shell script.
Workload 2/10
Enjoyability 8/10
Usefulness 8/10
Expected grade: A",A,hard,,,mixed,useful,enjoyed,,,,participation_based,,,
6070273905,Siong Hwee,"Tuesday, December 20, 2022 10:21 AM",6051018796,"overall 87/100, grade A+,
breakpoint for A+/A is between 81-87",,,,,,,,,,,,,,
